Kinase,Substrate,HighConfidenceSites,LowConfidenceSites,Source
P17612,Q14847,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P17612,Q14896,4,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
P17612,Q14978,2,0,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P17612,Q15052,1,0,PhosphoSitePlus
P17612,Q15054,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q15139,1,0,PhosphoSitePlus
P17612,Q15149,1,0,PhosphoSitePlus
P17612,Q15208,2,0,PhosphoSitePlus
P17612,Q15256,1,0,EPSD:RegPhos
P17612,Q15642,1,0,PhosphoSitePlus
P17612,Q15746,1,1,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P17612,Q15831,1,0,EPSD:RegPhos
P17612,Q15835,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P17612,Q16181,1,0,PhosphoSitePlus
P17612,Q16531,1,0,PhosphoSitePlus
P17612,Q16543,1,0,PhosphoSitePlus
P17612,Q16613,2,0,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P17612,Q16637,5,0,"PhosphoSitePlus, EPSD:RegPhos"
P17612,Q16665,9,0,PhosphoSitePlus
P17612,Q16790,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q16821,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P17612,Q16875,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q16891,1,0,PhosphoSitePlus
P17612,Q2Q1W2,1,0,PhosphoSitePlus
P17612,Q5S007,4,0,PhosphoSitePlus
P17612,Q5T2W1,1,0,PhosphoSitePlus
P17612,Q684P5,1,0,PhosphoSitePlus
P17612,Q68EM7,1,0,PhosphoSitePlus
P17612,Q6J4K2,1,0,PhosphoSitePlus
P17612,Q6PIY7,1,0,PhosphoSitePlus
P17612,Q7KZI7,1,0,PhosphoSitePlus
P17612,Q7LDG7,1,0,PhosphoSitePlus
P17612,Q7Z2W7,2,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q7Z589,1,0,PhosphoSitePlus
P17612,Q86UR1,2,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
P17612,Q86V87,1,0,PhosphoSitePlus
P17612,Q86X55,1,0,PhosphoSitePlus
P17612,Q8IVT5,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q8IW41,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q8IWQ3,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q8IWU9,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q8IYT8,1,0,PhosphoSitePlus
P17612,Q8N122,1,0,PhosphoSitePlus
P17612,Q8N5S9,2,1,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:RegPhos, EPSD:PostMod, EPSD:PSEA"
P17612,Q8NER1,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q8TAE6,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q8TCU6,1,0,PhosphoSitePlus
P17612,Q8WTQ7,2,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
P17612,Q8WVI7,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q8WZ42,3,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q92597,2,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
P17612,Q92736,2,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
P17612,Q92777,1,0,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P17612,Q92837,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q92890,1,0,PhosphoSitePlus
P17612,Q92917,2,0,PhosphoSitePlus
P17612,Q92934,4,0,"iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
P17612,Q93034,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:hprd, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P17612,Q93045,2,0,EPSD:RegPhos
P17612,Q969F2,1,0,PhosphoSitePlus
P17612,Q96A00,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P17612,Q96D21,1,0,PhosphoSitePlus
P17612,Q96D31,1,0,PhosphoSitePlus
P17612,Q96P20,1,0,PhosphoSitePlus
P17612,Q96PU5,3,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
P17612,Q96RR4,3,0,PhosphoSitePlus
P17612,Q96SB3,2,0,"iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos, EPSD:Phospho.ELM"
P17612,Q96T88,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P17612,Q99259,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q99497,1,0,PhosphoSitePlus
P17612,Q99759,3,0,"EPSD:PostMod, EPSD:RegPhos"
P17612,Q99996,2,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9BY41,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P17612,Q9GZU1,2,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9GZX7,2,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9H0K1,1,0,PhosphoSitePlus
P17612,Q9H2G2,1,0,PhosphoSitePlus
P17612,Q9H2S1,5,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9H3Z4,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P17612,Q9H492,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9HBA0,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9HC16,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9HCR9,2,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9NP62,2,0,PhosphoSitePlus
P17612,Q9NP71,1,0,PhosphoSitePlus
P17612,Q9NP97,1,0,PhosphoSitePlus
P17612,Q9NPC2,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9NQA5,1,0,PhosphoSitePlus
P17612,Q9NR82,1,0,PhosphoSitePlus
P17612,Q9NRD9,2,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9NRI5,2,0,PhosphoSitePlus
P17612,Q9NS28,1,0,PhosphoSitePlus
P17612,Q9NX63,1,0,PhosphoSitePlus
P17612,Q9NXH3,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P17612,Q9NXR1,2,0,PhosphoSitePlus
P17612,Q9NYF0,2,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9NZV8,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9P0L9,3,0,PhosphoSitePlus
P17612,Q9P289,1,0,PhosphoSitePlus
P17612,Q9UD71,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA, EPSD:Phospho.ELM"
P17612,Q9UH17,1,0,PhosphoSitePlus
P17612,Q9UH77,1,0,PhosphoSitePlus
P17612,Q9UH99,3,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA"
P17612,Q9UHL0,1,0,PhosphoSitePlus
P17612,Q9UII2,1,0,PhosphoSitePlus
P17612,Q9UJY1,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9UKG1,1,0,"PhosphoSitePlus, EPSD:RegPhos"
P17612,Q9UL62,2,0,PhosphoSitePlus
P17612,Q9ULJ8,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9UMX1,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9UNZ2,1,0,PhosphoSitePlus
P17612,Q9UQL6,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9Y210,1,0,PhosphoSitePlus
P17612,Q9Y259,2,0,PhosphoSitePlus
P17612,Q9Y283,1,0,PhosphoSitePlus
P17612,Q9Y2K2,3,0,PhosphoSitePlus
P17612,Q9Y2K6,1,0,PhosphoSitePlus
P17612,Q9Y478,1,0,PhosphoSitePlus
P17612,Q9Y4C1,1,0,PhosphoSitePlus
P17612,Q9Y698,1,0,"iPTMNet:hprd, EPSD:RegPhos"
P17612,Q9Y6D6,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9Y6E0,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P17612,Q9Y6Q9,1,0,"PhosphoSitePlus, EPSD:PSEA"
P17612,Q9Y6R1,1,1,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
P17612,Q9Y6X9,1,0,PhosphoSitePlus
P17948,P17948,6,0,"PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:RegPhos"
P17948,Q04760,1,0,PhosphoSitePlus
P19525,P04637,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PostMod, EPSD:PSEA"
P19525,P05198,2,0,"iPTMNet:hprd, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P19525,P06493,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P19525,P19525,13,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P19525,P25963,1,0,"iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos"
P19525,Q15172,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P19525,Q9H3R0,1,0,PhosphoSitePlus
P19784,O14958,1,0,EPSD:RegPhos
P19784,O15350,1,0,PhosphoSitePlus
P19784,O43896,1,0,"iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos, EPSD:Phospho.ELM"
P19784,O75379,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P00736,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P01375,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P03372,0,1,EPSD:PostMod
P19784,P04004,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P04198,2,0,"iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos, EPSD:Phospho.ELM"
P19784,P04637,0,1,EPSD:PostMod
P19784,P04818,1,0,PhosphoSitePlus
P19784,P05412,0,5,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P05455,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P06127,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P06401,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P06454,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P06493,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P06744,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P07900,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P07910,1,0,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P08047,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P08238,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P08575,4,0,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P09497,2,0,EPSD:RegPhos
P19784,P09629,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P10242,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P11388,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P11473,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P11836,3,0,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P12259,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P12830,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P13349,2,0,"iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos, EPSD:Phospho.ELM"
P19784,P14598,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P17096,3,0,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P17931,2,0,"iPTMNet:hprd, EPSD:RegPhos"
P19784,P17936,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P18031,3,0,"iPTMNet:hprd, EPSD:RegPhos"
P19784,P18146,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P18846,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P18858,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P18887,5,0,"PhosphoSitePlus, iPTMNet:hprd, EPSD:RegPhos"
P19784,P21673,3,0,"iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos, EPSD:Phospho.ELM"
P19784,P22314,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P24534,2,0,"iPTMNet:hprd, EPSD:RegPhos"
P19784,P25788,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P25963,0,4,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P27695,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P27824,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P30305,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P32004,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P32121,1,0,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P35222,3,1,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P35568,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P35638,0,4,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P37840,1,0,EPSD:RegPhos
P19784,P39687,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P41236,3,0,"iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos, EPSD:Phospho.ELM"
P19784,P42768,2,0,"iPTMNet:hprd, EPSD:RegPhos"
P19784,P49427,0,5,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P49795,1,1,"EPSD:Phospho.ELM, iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos"
P19784,P49810,0,4,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P51811,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P51946,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P52655,4,0,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P53999,0,5,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P55042,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P55087,3,0,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P55957,2,0,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P56270,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P60484,2,1,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P61218,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,P61244,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,P67870,2,0,"EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM"
P19784,P84090,2,0,"iPTMNet:hprd, EPSD:RegPhos"
P19784,Q00613,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,Q01892,4,0,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,Q03135,1,0,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,Q04206,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,Q05940,1,1,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,Q06413,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,Q12972,2,0,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,Q13085,2,0,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,Q13144,2,0,"iPTMNet:hprd, EPSD:RegPhos"
P19784,Q13351,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,Q13541,1,0,"iPTMNet:hprd, EPSD:RegPhos"
P19784,Q13547,2,0,"iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos, EPSD:Phospho.ELM"
P19784,Q14005,1,0,EPSD:RegPhos
P19784,Q15906,0,4,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,Q16543,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos"
P19784,Q16623,1,0,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,Q16625,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,Q16666,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,Q6VY07,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,Q712K3,1,0,"iPTMNet:hprd, EPSD:RegPhos"
P19784,Q92598,1,0,EPSD:RegPhos
P19784,Q92769,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,Q96SB4,2,0,PhosphoSitePlus
P19784,Q99801,2,0,PhosphoSitePlus
P19784,Q9NQB0,3,0,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,Q9UBF6,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,Q9UD71,3,0,EPSD:RegPhos
P19784,Q9UNN4,4,0,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,Q9UNN5,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P19784,Q9UQE7,1,0,PhosphoSitePlus
P19784,Q9Y237,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P19784,Q9Y5B0,2,0,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P20248,P62324,1,0,iPTMNet:hprd
P20794,P20794,2,0,"PhosphoSitePlus, EPSD:RegPhos"
P21127,O00303,1,1,"PhosphoSitePlus, EPSD:PSEA, EPSD:Phospho.ELM"
P21127,O75553,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P21127,P02545,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P21127,P03372,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P21127,P04637,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P21127,P05412,0,2,EPSD:PostMod
P21127,P06400,0,5,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P21127,P10275,1,0,PhosphoSitePlus
P21127,P10636,0,9,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P21127,P12931,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P21127,P15172,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P21127,P16949,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P21127,P17600,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P21127,P18031,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P21127,P20338,0,1,EPSD:Phospho.ELM
P21127,P20700,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P21127,P38398,0,1,EPSD:PostMod
P21127,P48681,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P21127,P49418,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P21127,P49768,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P21127,P52732,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P21127,P62136,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P21127,P67870,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P21127,P68400,0,4,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P21127,Q00536,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P21127,Q02750,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P21127,Q05193,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P21127,Q08999,0,11,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P21127,Q12879,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P21127,Q13153,0,2,"EPSD:RegPhos, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA"
P21127,Q9UD71,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P21127,Q9UM11,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P21675,P04637,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P21675,P21675,2,0,EPSD:RegPhos
P21675,P52655,4,0,"PhosphoSitePlus, EPSD:RegPhos, EPSD:PSEA"
P21675,Q15545,1,0,PhosphoSitePlus
P21709,P08034,1,0,PhosphoSitePlus
P21802,P02786,1,0,PhosphoSitePlus
P21802,P19174,0,3,EPSD:PostMod
P21802,P21802,6,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
P21802,P35222,1,0,PhosphoSitePlus
P21802,P51812,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
P21802,P60484,1,0,PhosphoSitePlus
P21802,P62993,1,0,PhosphoSitePlus
P21802,Q04760,1,0,PhosphoSitePlus
P21980,P68431,4,0,"PhosphoSitePlus, EPSD:PSEA"
P22392,O15554,1,0,PhosphoSitePlus
P22392,P22392,2,0,"PhosphoSitePlus, EPSD:RegPhos"
P22392,P62873,1,0,PhosphoSitePlus
P22455,P19174,0,3,EPSD:PostMod
P22455,P22455,3,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, iPTMNet:pelm, EPSD:RegPhos"
P22455,P40763,1,0,EPSD:RegPhos
P22455,P42224,1,0,EPSD:RegPhos
P22455,P51812,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
P22455,Q04760,1,0,PhosphoSitePlus
P22455,Q13043,1,0,PhosphoSitePlus
P22607,P19174,0,3,EPSD:PostMod
P22607,P22607,6,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
P22607,P35222,1,0,PhosphoSitePlus
P22607,P40763,1,0,EPSD:RegPhos
P22607,P42224,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
P22607,P51812,2,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:RegPhos"
P22607,P60484,1,0,PhosphoSitePlus
P22607,Q04760,1,0,PhosphoSitePlus
P22607,Q6N021,1,0,PhosphoSitePlus
P22607,Q9UPZ9,1,0,PhosphoSitePlus
P22612,O00141,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P22612,O00168,0,2,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P22612,O00429,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P22612,O14965,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P22612,O14974,0,2,EPSD:RegPhos
P22612,O43164,0,2,EPSD:RegPhos
P22612,O43526,0,1,EPSD:RegPhos
P22612,O43566,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P22612,O43665,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P22612,O43768,0,1,EPSD:RegPhos
P22612,O60928,0,1,EPSD:RegPhos
P22612,O75151,0,1,EPSD:RegPhos
P22612,O76074,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P22612,O94808,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P22612,O94811,0,3,EPSD:RegPhos
P22612,O95477,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P22612,O95644,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P22612,O96004,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P22612,P00439,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P22612,P01100,0,1,EPSD:PostMod
P22612,P02671,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P22612,P03372,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P22612,P04004,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P22612,P04049,0,5,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P22612,P04083,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
P22612,P04792,0,1,EPSD:PostMod
P22612,P05114,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P22612,P05549,0,1,EPSD:RegPhos
P22612,P07101,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P22612,P07550,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
P22612,P08034,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
